> Track line x1,y1 =     .00  -40.00 x2,y2 =   40.00   20.00 dd=     .100	sample
10.8738	-23.6893	19.6000385	0.221417
10.9292	-23.6061	19.7000389	0.221513
10.9847	-23.5229	19.8000393	0.221622
11.0402	-23.4397	19.9000397	0.221745
11.0957	-23.3565	20.0000401	0.22189
11.1512	-23.2733	20.1000404	0.222055
11.2066	-23.19	20.2000408	0.22224
11.2621	-23.1068	20.3000412	0.222444
11.3176	-23.0236	20.4000416	0.222668
11.3731	-22.9404	20.500042	0.22291
11.4286	-22.8572	20.6000423	0.223168
11.484	-22.774	20.7000427	0.223442
11.5395	-22.6907	20.8000431	0.223732
11.595	-22.6075	20.9000435	0.224037
11.6505	-22.5243	21.0000439	0.224356
11.7059	-22.4411	21.1000443	0.22469
11.7614	-22.3579	21.2000446	0.225036
11.8169	-22.2746	21.300045	0.225396
11.8724	-22.1914	21.4000454	0.225769
11.9279	-22.1082	21.5000458	0.226153
11.9833	-22.025	21.6000462	0.226549
12.0388	-21.9418	21.7000465	0.226956
12.0943	-21.8586	21.8000469	0.22738
12.1498	-21.7753	21.9000473	0.22782
12.2052	-21.6921	22.0000477	0.228275
12.2607	-21.6089	22.1000481	0.228744
12.3162	-21.5257	22.2000484	0.229228
12.3717	-21.4425	22.3000488	0.229726
12.4272	-21.3593	22.4000492	0.230237
12.4826	-21.276	22.5000496	0.23076
12.5381	-21.1928	22.60005	0.231296
12.5936	-21.1096	22.7000504	0.231842
12.6491	-21.0264	22.8000507	0.232399
12.7045	-20.9432	22.9000511	0.232966
12.76	-20.8599	23.0000515	0.233542
12.8155	-20.7767	23.1000519	0.234127
12.871	-20.6935	23.2000523	0.234719
12.9265	-20.6103	23.3000526	0.235318
12.9819	-20.5271	23.400053	0.235922
13.0374	-20.4439	23.5000534	0.236533
13.0929	-20.3606	23.6000538	0.237153
13.1484	-20.2774	23.7000542	0.237782
13.2039	-20.1942	23.8000546	0.23842
13.2593	-20.111	23.9000549	0.239065
13.3148	-20.0278	24.0000553	0.239718
13.3703	-19.9446	24.1000557	0.240376
13.4258	-19.8613	24.2000561	0.24104
13.4812	-19.7781	24.3000565	0.241709
13.5367	-19.6949	24.4000568	0.242382
13.5922	-19.6117	24.5000572	0.243058
13.6477	-19.5285	24.6000576	0.243736
13.7032	-19.4452	24.700058	0.244416
13.7586	-19.362	24.8000584	0.245097
13.8141	-19.2788	24.9000587	0.245778
13.8696	-19.1956	25.0000591	0.246458
13.9251	-19.1124	25.1000595	0.247136
13.9805	-19.0292	25.2000599	0.247813
14.036	-18.9459	25.3000603	0.248487
14.0915	-18.8627	25.4000607	0.249161
14.147	-18.7795	25.500061	0.249835
14.2025	-18.6963	25.6000614	0.250508
14.2579	-18.6131	25.7000618	0.25118
14.3134	-18.5299	25.8000622	0.25185
14.3689	-18.4466	25.9000626	0.252518
14.4244	-18.3634	26.0000629	0.253183
14.4798	-18.2802	26.1000633	0.253845
14.5353	-18.197	26.2000637	0.254505
14.5908	-18.1138	26.3000641	0.25516
14.6463	-18.0305	26.4000645	0.255812
14.7018	-17.9473	26.5000648	0.256459
14.7572	-17.8641	26.6000652	0.257099
14.8127	-17.7809	26.7000656	0.25773
14.8682	-17.6977	26.800066	0.258353
14.9237	-17.6145	26.9000664	0.258967
14.9792	-17.5312	27.0000668	0.259574
15.0346	-17.448	27.1000671	0.260174
15.0901	-17.3648	27.2000675	0.260769
15.1456	-17.2816	27.3000679	0.26136
15.2011	-17.1984	27.4000683	0.261947
15.2565	-17.1152	27.5000687	0.262529
15.312	-17.0319	27.600069	0.263109
15.3675	-16.9487	27.7000694	0.263684
15.423	-16.8655	27.8000698	0.264249
15.4785	-16.7823	27.9000702	0.264806
15.5339	-16.6991	28.0000706	0.265353
15.5894	-16.6158	28.100071	0.265893
15.6449	-16.5326	28.2000713	0.266425
15.7004	-16.4494	28.3000717	0.266951
15.7558	-16.3662	28.4000721	0.26747
15.8113	-16.283	28.5000725	0.267984
15.8668	-16.1998	28.6000729	0.268493
15.9223	-16.1165	28.7000732	0.268998
15.9778	-16.0333	28.8000736	0.269499
16.0332	-15.9501	28.900074	0.269996
16.0887	-15.8669	29.0000744	0.270484
16.1442	-15.7837	29.1000748	0.270962
16.1997	-15.7005	29.2000751	0.271432
16.2552	-15.6172	29.3000755	0.271894
16.3106	-15.534	29.4000759	0.272349
16.3661	-15.4508	29.5000763	0.272798
16.4216	-15.3676	29.6000767	0.273241
16.4771	-15.2844	29.7000771	0.27368
16.5325	-15.2011	29.8000774	0.274114
16.588	-15.1179	29.9000778	0.274546
16.6435	-15.0347	30.0000782	0.274975
16.699	-14.9515	30.1000786	0.275401
16.7545	-14.8683	30.200079	0.27582
16.8099	-14.7851	30.3000793	0.276232
16.8654	-14.7018	30.4000797	0.276637
16.9209	-14.6186	30.5000801	0.277036
16.9764	-14.5354	30.6000805	0.277431
17.0319	-14.4522	30.7000809	0.277821
17.0873	-14.369	30.8000813	0.278206
17.1428	-14.2858	30.9000816	0.278585
17.1983	-14.2025	31.000082	0.278959
17.2538	-14.1193	31.1000824	0.27933
17.3093	-14.0361	31.2000828	0.279698
17.3647	-13.9529	31.3000832	0.280063
17.4202	-13.8697	31.4000835	0.280421
17.4757	-13.7864	31.5000839	0.280772
17.5312	-13.7032	31.6000843	0.281117
17.5866	-13.62	31.7000847	0.281458
17.6421	-13.5368	31.8000851	0.281795
17.6976	-13.4536	31.9000854	0.28213
17.7531	-13.3704	32.0000839	0.282463
17.8086	-13.2871	32.1000824	0.282796
17.864	-13.2039	32.2000809	0.28313
17.9195	-13.1207	32.3000793	0.283467
